year,quarter,precip,temp_min,temp_max,temp_mean,SMDI,SPEI_1,SPEI_3,SPEI_6,SPEI_12
2008,4,254.65988972332204,8.254162585343924,17.948918624001852,13.101540604672884,-0.19175376987147105,-0.3268714094801483,-0.5338313020020949,0.18130851668601367,-0.21003084054885165
2009,1,232.53746289676064,10.696754154127458,21.145143973916348,15.920949064021903,0.05576524356925992,-0.2019820203603226,-0.33884826016977543,-0.5541883717955408,-0.0374981608794238
2009,2,285.9429267031959,4.481175949234182,13.012512136025096,8.746844042629641,0.46541637307505307,-0.033727816599935595,-0.14995163696116526,-0.36802183739990996,-0.10508151265283008
2009,3,297.00238926548275,4.003719618709539,12.314628032156614,8.159173825433077,0.6388415611572128,0.020334525379724324,0.012265049708534726,-0.09254308752709116,-0.39810872768646255
2009,4,275.6607070389992,7.425824381065559,17.060692943156322,12.24325866211094,1.1514336445512694,-0.03292561114902717,0.11126117335575228,0.05153765978521359,-0.17140747318015595
2010,1,232.50680499606574,10.985639736051382,21.275954042414924,16.130796889233153,-0.0635184299697871,-0.2724662302093248,-0.14423437785536397,-0.04534467656461313,-0.0996008492284092
2010,2,365.53889488118887,5.8664248772489875,14.311493700968105,10.088959289108548,-0.1286887784633998,0.35260480163458324,-0.052579993984442866,-0.15155261028817504,-0.05933406131535196
2010,3,374.91512827262807,4.068589199932146,12.095411957015726,8.082000578473936,1.2855174636564872,0.5233631429388128,0.5428651936545207,0.33339151497424296,0.1723947714405314
2010,4,220.67363110289517,8.698311703619185,18.569835195978587,13.634073449798885,-0.9652272044873821,-0.7651323390792649,-0.20517085506352137,0.29303270830664996,0.12042061362021593
2011,1,365.7115734837617,11.295032981508935,21.333122673359593,16.314077827434264,0.8815288183104573,0.5410279705349802,0.6870284390268814,0.36876674281112565,0.40417681870974526
2011,2,353.0112783301552,6.772864380378608,14.642307049051395,10.707585714714998,1.9038924024949124,0.328425503281157,0.6747145932812982,0.8970007111283466,0.7398727442632836
2011,3,228.2974256686717,2.800027563681834,11.733796664684865,7.266912114183349,0.23222059266180692,-0.48145919282070804,-0.4015980997727217,0.21050248555286669,0.36588598643264414
2011,4,351.9685637688971,8.610270878363798,17.74120433952541,13.175737608944603,0.7960675139066217,0.4215517942365506,0.08939874985138437,-0.1941728544089008,0.44680185386302773
2012,1,293.4213969946835,10.416276599476204,20.01222261373271,15.214249606604458,1.308011879908474,0.42186830597244446,0.6142205547518543,0.4554600887637809,0.3705051103622065
2012,2,216.89563253844798,4.778590468385864,14.058643701876191,9.418617085131029,0.7592250791520831,-0.6234007158505916,-0.39318002540467495,0.14745142644885872,-0.03162476132150442
2012,3,330.7727704829944,3.9501953660117146,12.437868147064588,8.194031756538152,0.7450989113850732,0.27125022886671,0.11004341325299233,-0.1549721269796194,0.16649070619303513
2012,4,248.30730246383465,7.876059298469761,17.692798615160072,12.78442895681491,0.2234249713766682,-0.38977829428414934,-0.2789658761257201,-0.046630109831657496,0.06541427910128671
2013,1,130.94872878131903,10.592910741694222,21.9514798133419,16.272195277518062,-1.691607590849815,-1.0069218106328512,-1.2958598314270933,-0.9927201149923058,-0.6334878055562668
2013,2,341.93546680794356,6.03680463429467,14.405908861842825,10.221356748068747,-0.22764721229938886,0.33819535100496845,-0.2179623808808116,-0.9038187249926674,-0.5845385475295573
2013,3,283.3815627268413,4.544703898853641,12.79864385241914,8.67167387563639,0.4324564570345311,-0.08305579014948587,-0.06288292261158139,-0.19156388975446018,-0.6752495508646142
2013,4,280.2891303313292,8.750114366203654,18.601601178532682,13.675857772368166,0.21588035529823477,-0.16099792748708383,-0.12273214487327298,-0.13251833143769612,-0.6375541350371019
2014,1,176.93965763643075,9.8203377862421,20.770834736457918,15.295586261350008,-0.057007493810194286,-0.5141565213198641,-0.5332281185319127,-0.42274922824548583,-0.3869215275044467
2014,2,361.058871085854,6.632340558158765,14.897861043172428,10.765100800665596,0.6465465933863462,0.2937564430705038,0.14460316082363783,-0.28154868444616393,-0.26646257290671704
2014,3,237.93409064262596,3.6049939759996943,12.146897664964046,7.875945820481871,0.012235678806257672,-0.3891936197845419,-0.5719293511979192,-0.25804868033874817,-0.42643069257855876
2014,4,295.3243572917086,7.85544320171888,17.48712395657985,12.671283579149362,0.9012251721458606,-0.026471489924165016,-0.16975657793655355,-0.4531160501439522,-0.43073447510442564
2015,1,189.52030357418866,10.923805996731764,21.709889226314544,16.316847611523155,-0.8745212767211054,-0.4969148505214228,-0.5964705777478301,-0.495730411562395,-0.44423390597392937
2015,2,322.53964251803615,7.1962192105597,14.031846649087486,10.614032929823592,0.44773756003291654,0.0656862304280352,0.06623035136093425,-0.3381357381638889,-0.48114600763910975
2015,3,298.13900737831256,3.0158368153537016,11.520484400081669,7.268160607717684,0.9170568085148265,0.11076972224534959,0.024976052962994388,0.0034305885867486345,-0.283278876822764
2015,4,190.90305551691858,7.7246344239225495,17.88689122631186,12.805762825117206,-0.37002410291667076,-0.81357255007308,-0.7065826315920702,-0.37068665188235395,-0.45545830303634177
2016,1,270.3985939299846,12.288294096144668,22.100370426289526,17.194332261217095,-0.24557634363733863,0.032920247612709154,-0.33941436703307115,-0.6216000081813972,-0.4073851311672884
2016,2,292.6502916149426,6.782560708731372,15.582768727374908,11.182664718053141,-0.15687626346287897,-0.13484103614862905,-0.3634748179929888,-0.4932740196138567,-0.5463141264036903
2016,3,275.60174748507603,4.029711450553463,12.247616897278236,8.138664173915847,0.7173913316777095,-0.04870257861684514,-0.07522016075690471,-0.298774915497298,-0.5785152245900131
2016,4,269.0192629785173,8.355438940495924,17.894797058997284,13.125117999746605,1.1427415041947273,-0.026695466537415564,0.016008881675575987,-0.06553354131111688,-0.3836755102842845
2017,1,302.6604334489222,10.961547673706464,20.958963211252584,15.960255442479523,0.7370214210930247,0.290151907714369,0.1011823462432008,0.04752931866674298,-0.21615621649273026
2017,2,365.6727552881191,5.709017051047333,14.30070549712913,10.004861274088228,1.7734006473997157,0.25213683205590814,0.9888180533711066,0.8665167297131174,0.5087897400916043
2017,3,381.1320434184338,4.362371729598264,12.399049380982241,8.380710555290252,1.6789941264355674,0.6499880148694093,0.3800749518535149,0.8827562472662774,0.6495638242642763
2017,4,182.792726293229,9.302748686973592,18.970026989301466,14.136387838137528,-0.8957698025439117,-1.013619442794417,-0.5537484103704334,-0.0219270408739976,0.5396366561068323
2018,1,347.6643028645155,12.902343368518283,22.330435773114747,17.616389570816516,0.8941861195096672,0.5852322311387305,-0.009975503136859964,-0.2717047239021716,0.4572439643629057
2018,2,336.6209154127045,5.972271863717806,14.090268287439962,10.031270075578883,2.040836059530866,0.33480011129522436,0.6138650182403247,0.3753258528439532,0.22931631555356374
2018,3,261.1016533129144,4.0168052327448365,12.618449690590321,8.317627461667579,0.5549782571218854,-0.2787063417622493,-0.11411250115225915,0.3163550067697598,0.0470186049738285
