horizon,var_response,value,sd,lower_95,upper_95,lower_68,upper_68,var_shocked
1,h_obs,0,0,0,0,0,0,c_obs
1,i_obs,-0.06129765960077711,0.026284237541895066,-0.10519340786198156,-0.01861100950699836,-0.07423633606933902,-0.04802822727213398,c_obs
1,reer_obs,-0.02312352694322755,0.00991529332344195,-0.03968247102399351,-0.007020695122433105,-0.02800442836555041,-0.018117853350286258,c_obs
1,smdi_obs,0,0,0,0,0,0,c_obs
1,wy_obs,0,0,0,0,0,0,c_obs
1,y_a_obs,0,0,0,0,0,0,c_obs
1,y_obs,0,0,0,0,0,0,c_obs
2,c_obs,0.2818309669128044,0.1208482041442278,0.08556866344884456,0.48365239462126886,0.22082150965257796,0.3413196932925066,c_obs
2,h_obs,-0.06267692899469493,0.02687566378263751,-0.10756038318943935,-0.0190297790973889,-0.07590674089268629,-0.04910891884098049,c_obs
2,i_obs,0.20295645846926466,0.08702707085084635,0.061621024402541906,0.34829521474438174,0.15902138804636656,0.24579639673838655,c_obs
2,reer_obs,-0.4578497678064242,0.19632449483231104,-0.7857196780113958,-0.1390109579536757,-0.5544924464247514,-0.3587365789806098,c_obs
2,smdi_obs,0,0,0,0,0,0,c_obs
2,wy_obs,0,0,0,0,0,0,c_obs
2,y_a_obs,1.1031500982433624,0.47302718269240057,0.33493508724096643,1.8931247778998053,0.8643452944007253,1.3360024177347285,c_obs
2,y_obs,-0.021375623761250885,0.00916579811050026,-0.036682880280685656,-0.006490002059289337,-0.025887578735744286,-0.016748328121747237,c_obs
3,c_obs,0.1489765783785525,0.06388067341858142,0.04523181691733253,0.25565990730025945,0.11672682140215498,0.18042247307644746,c_obs
3,h_obs,-0.1003983295754814,0.043050477955572035,-0.17229438286027754,-0.030482636341834332,-0.12159035408052032,-0.0786645660209301,c_obs
3,i_obs,0.046876095601605605,0.020100317693264133,0.014232377982688655,0.08044444560709497,0.03672857639014414,0.056770676227500566,c_obs
3,reer_obs,-0.2218518219044016,0.09512934138130695,-0.3807217002819721,-0.06735797734364692,-0.2686801831546846,-0.1738263710646876,c_obs
3,smdi_obs,0,0,0,0,0,0,c_obs
3,wy_obs,0,0,0,0,0,0,c_obs
3,y_a_obs,1.2736248781508546,0.5461262151705335,0.38669412290766525,2.1856779221761817,0.9979164866271288,1.5424609209627826,c_obs
3,y_obs,-0.03229582953107891,0.013848346911382956,-0.055423133447997784,-0.009805561816779183,-0.03911281556786978,-0.025304578523273495,c_obs
4,c_obs,0.11401584343061684,0.048889623711373224,0.034617144599901506,0.19566350818021533,0.08933422379539407,0.13808224531360586,c_obs
4,h_obs,-0.12182454450902316,0.0522379693965955,-0.20906408305963012,-0.03698799873942383,-0.14753920274553742,-0.09545253357322941,c_obs
4,i_obs,-0.008315510555790615,0.003565663944660053,-0.01427031470977736,-0.002524730096014992,-0.01007074397665881,-0.006515407496117153,c_obs
4,reer_obs,-0.13363400523746044,0.0573018278383295,-0.229330393831156,-0.0405735513905512,-0.1618413979866558,-0.1047055371547811,c_obs
4,smdi_obs,0,0,0,0,0,0,c_obs
4,wy_obs,0,0,0,0,0,0,c_obs
4,y_a_obs,1.2073508785413969,0.517708139179843,0.366572212139268,2.071944577102855,0.9459891742924177,1.4621978417569887,c_obs
4,y_obs,-0.018595330218461565,0.00797361726067967,-0.03191159611539328,-0.005645857765786129,-0.022520422352316813,-0.014569899597297684,c_obs
5,c_obs,0.09773854978439116,0.04190997301144433,0.02967508206813285,0.1677299133159352,0.0765805629915764,0.11836914942559892,c_obs
5,h_obs,-0.1384906823237006,0.05938435521425866,-0.23766497653650165,-0.04204812095834741,-0.16772321981643762,-0.10851086336795923,c_obs
5,i_obs,-0.014322461801153642,0.006141425147681613,-0.024578892173842563,-0.004348542415500509,-0.017345639206055967,-0.01122200186699369,c_obs
5,reer_obs,-0.10320599272365592,0.044254394803374536,-0.17711263622604284,-0.031335090511919204,-0.12499065723067096,-0.08086443930585421,c_obs
5,smdi_obs,0,0,0,0,0,0,c_obs
5,wy_obs,0,0,0,0,0,0,c_obs
5,y_a_obs,1.0558803239709638,0.4527580568624851,0.32058318173418393,1.812004737151672,0.8273082610679151,1.278754965357883,c_obs
5,y_obs,-0.007572073070748488,0.0032468803633347197,-0.012994495647626237,-0.0022990098614727498,-0.009170382113814837,-0.005932905901002839,c_obs
6,c_obs,0.08400512364937793,0.03602112444613658,0.025505380875183063,0.1441618699979399,0.0658200850886139,0.10173687921198443,c_obs
6,h_obs,-0.15208542755593046,0.06521373785843637,-0.2609950284390959,-0.046175716276179786,-0.1841875364381454,-0.11916268136513475,c_obs
6,i_obs,-0.009970346279279627,0.004275252133381817,-0.01711019163720495,-0.003027166299663852,-0.012074881519732648,-0.007812012076837049,c_obs
6,reer_obs,-0.08754746990263562,0.03754007102554382,-0.15024091896382533,-0.026580897301517,-0.10602694197528555,-0.06859560069616077,c_obs
6,smdi_obs,0,0,0,0,0,0,c_obs
6,wy_obs,0,0,0,0,0,0,c_obs
6,y_a_obs,0.887966675865881,0.380757229391019,0.26960174913803875,1.5238467718108994,0.6957437787400808,1.0753981962325634,c_obs
6,y_obs,-0.002447332371531986,0.0010494081799576637,-0.004199886814750934,-7.430516324768327e-4,-0.0029639139502174025,-0.0019175452393438313,c_obs
7,c_obs,0.07106647813552604,0.03047307523232701,0.021576988564052706,0.12195775611195131,0.05568233739351304,0.08606715147842874,c_obs
7,h_obs,-0.16254526452739948,0.06969888201235926,-0.27894523899975526,-0.04935150025529919,-0.196855230077702,-0.12735822146514886,c_obs
7,i_obs,-0.008138925617489872,0.003489944896088764,-0.013967275873418306,-0.002471115912587569,-0.009856885586145133,-0.006377048844175467,c_obs
7,reer_obs,-0.07584068354247933,0.03252023901977721,-0.13015080850353314,-0.023026518330700553,-0.0918490935519585,-0.059423045013059686,c_obs
7,smdi_obs,0,0,0,0,0,0,c_obs
7,wy_obs,0,0,0,0,0,0,c_obs
7,y_a_obs,0.7310304076940549,0.3134634668161992,0.22195323534548833,1.2545271766802737,0.5727803441801507,0.8853359063939495,c_obs
7,y_obs,-0.0010423368833304665,4.4695067346077184e-4,-0.001788762729472601,-3.164711633608997e-4,-0.0012623527826730752,-8.166966414830099e-4,c_obs
8,c_obs,0.05935315249174923,0.02545043920296236,0.018020624155775468,0.10185642353431403,0.046504658020503256,0.07188138346307049,c_obs
