horizon,var_response,value,sd,lower_95,upper_95,lower_68,upper_68,var_shocked
17,wy_obs,0,0,0,0,0,0,i_obs
17,y_a_obs,0.03713279162010078,0.015707571067707978,0.01141618147280087,0.06325774552025244,0.028970292144029988,0.04500724046091234,i_obs
17,y_obs,4.139267524645186e-4,1.750954775412693e-4,1.2725848815589924e-4,7.051469073295055e-4,3.2293771682480744e-4,5.017048293048474e-4,i_obs
18,c_obs,0.0029411271910478555,0.001244128500900118,9.042261646015254e-4,0.005010371353100416,0.002294611049692348,0.0035648280923205,i_obs
18,h_obs,-0.009120927221161836,0.0038582505187204318,-0.015537999377150865,-0.002804156536957681,-0.011055128008396089,-0.007115972559371414,i_obs
18,i_obs,0.0022468006059622723,9.504208720471616e-4,6.907609778786313e-4,0.003827547964095802,0.0017529107590412286,0.0027232613204747004,i_obs
18,reer_obs,-0.002726899151385801,0.001153507731201082,-0.0046454221471562826,-8.383634575267236e-4,-0.0033051704562024374,-0.002127474440143903,i_obs
18,smdi_obs,0,0,0,0,0,0,i_obs
18,wy_obs,0,0,0,0,0,0,i_obs
18,y_a_obs,0.030924414659182147,0.013081360700158808,0.009507465350336315,0.05268143512846931,0.02412663546078949,0.03748230353694576,i_obs
18,y_obs,2.949898737913399e-4,1.247838959762838e-4,9.069229069267111e-5,5.025314163894613e-4,2.3014544423962858e-4,3.575459749725379e-4,i_obs
19,c_obs,0.0025078726605838493,0.0010608571649527861,7.710255048102269e-4,0.004272298516724905,0.0019565941710078917,0.0030396968004728474,i_obs
19,h_obs,-0.009344732922460535,0.003952922742518559,-0.015919264654579428,-0.002872963819933151,-0.011326394362887493,-0.007290581476914072,i_obs
19,i_obs,0.001503415411889095,6.359609228451359e-4,4.622131119773051e-4,0.002561150546112584,0.0011729358821674838,0.0018222324797930295,i_obs
19,reer_obs,-0.0023909536754350516,0.0010113991740972072,-0.004073120617990646,-7.350796926631053e-4,-0.0028979837579180493,-0.001865376220265114,i_obs
19,smdi_obs,0,0,0,0,0,0,i_obs
19,wy_obs,0,0,0,0,0,0,i_obs
19,y_a_obs,0.025707058864989446,0.01087436296723218,0.007903430804158252,0.043793383605324476,0.02005615449282234,0.03115854557116296,i_obs
19,y_obs,1.995324933276031e-4,8.440439521287431e-5,6.134467822546555e-5,3.399145374005879e-4,1.5567142602869262e-4,2.4184572490099375e-4,i_obs
20,c_obs,0.0021409519564231697,9.056457524691242e-4,6.582186523742066e-4,0.0036472289887623556,0.0016703296719101737,0.002594966209484704,i_obs
20,h_obs,-0.009476267541448244,0.0040085633040134,-0.01614334108654162,-0.0029134030924683873,-0.011485822457771414,-0.0073932022649795944,i_obs
20,i_obs,9.083728211118385e-4,3.8425149365459675e-4,2.7927199971572415e-4,0.0015474628824917454,7.086950604882972e-4,0.0011010040507109836,i_obs
20,reer_obs,-0.0021017168733108416,8.8904888944198e-4,-0.003580389874472816,-6.461561381012891e-4,-0.002547410861688431,-0.0016397192122472337,i_obs
20,smdi_obs,0,0,0,0,0,0,i_obs
20,wy_obs,0,0,0,0,0,0,i_obs
20,y_a_obs,0.021324302819377368,0.00902040992316284,0.006555987313250933,0.036327118492614795,0.016636812248468594,0.025846374128615093,i_obs
20,y_obs,1.2270556985477274e-4,5.1905778553263985e-5,3.7724851595246896e-5,2.090356629041861e-4,9.573253319494963e-5,1.4872674117389842e-4,i_obs
21,c_obs,0.0018303040326175795,7.74238332576385e-4,5.627124187304725e-4,0.003118023226062539,0.0014279681172321068,0.002218441709295149,i_obs
21,h_obs,-0.009531711994250045,0.004032016905121679,-0.016237793750422336,-0.0029304490485419633,-0.011553024564335454,-0.007436458964122154,i_obs
21,i_obs,4.3115733829551285e-4,1.8238420105679576e-4,1.3255589473770926e-4,7.345001545836623e-4,3.363806895601639e-4,5.225893652080987e-4,i_obs
21,reer_obs,-0.001853081660575814,7.838735146970305e-4,-0.0031568261635760504,-5.697152192996172e-4,-0.0022460496033940803,-0.001445738785892011,i_obs
21,smdi_obs,0,0,0,0,0,0,i_obs
21,wy_obs,0,0,0,0,0,0,i_obs
21,y_a_obs,0.017644274894171096,0.007463718447937577,0.005424591994284724,0.03005798924475867,0.013765725011555787,0.021385952638436234,i_obs
21,y_obs,6.080322676411516e-5,2.5720420250501798e-5,1.869346851086866e-5,1.0358162900342046e-4,4.743751185414749e-5,7.36972720976502e-5,i_obs
22,c_obs,0.0015673247604661566,6.629952660998909e-4,4.8186153293710367e-4,0.0026700236238497398,0.0012227967307121938,0.0018996945636712325,i_obs
22,h_obs,-0.009524764734841165,0.0040290781395150655,-0.016225958713287338,-0.00292831316888708,-0.011544604056177632,-0.007431038845518233,i_obs
22,i_obs,4.839506284238562e-5,2.0471633178030966e-5,1.4878677193157853e-5,8.244364175579711e-5,3.775690024107044e-5,5.865780986122104e-5,i_obs
22,reer_obs,-0.0016394998536228434,6.935261083989502e-4,-0.002792977850467454,-5.040511913318428e-4,-0.0019871752412950854,-0.0012791063547141748,i_obs
22,smdi_obs,0,0,0,0,0,0,i_obs
22,wy_obs,0,0,0,0,0,0,i_obs
22,y_a_obs,0.014555832297513935,0.006157273942718413,0.004475074879803075,0.024796658024848733,0.011356181306611427,0.01764256916165426,i_obs
22,y_obs,1.0952398386069216e-5,4.632982560834595e-6,3.3672277812286443e-6,1.865801087703165e-5,8.544851250840768e-6,1.327498435422474e-5,i_obs
23,c_obs,0.0013446818933384975,5.688149336889861e-4,4.134117540796974e-4,0.002290739298158565,0.0010490950340969253,0.0016298376361275147,i_obs
23,h_obs,-0.009466986848677994,0.004004637470945494,-0.016127530917795938,-0.0029105498172839507,-0.0114745736840345,-0.007385961646401712,i_obs
23,i_obs,-2.580716635908175e-4,1.09167095161788e-4,-4.396392220772069e-4,-7.934208057079004e-5,-3.1279882046606215e-4,-2.0134256440538302e-4,i_obs
23,reer_obs,-0.0014560325968282983,6.159174813885922e-4,-0.0024804313239271303,-4.4764564231436217e-4,-0.0017648015768602745,-0.0011359687182396641,i_obs
23,smdi_obs,0,0,0,0,0,0,i_obs
23,wy_obs,0,0,0,0,0,0,i_obs
23,y_a_obs,0.011965324325252241,0.0050614611502932455,0.0036786438056021246,0.020383585726001987,0.009335116649645668,0.014502713251645628,i_obs
23,y_obs,-2.9103623684636535e-5,1.2311146493677436e-5,-4.95796179181783e-5,-8.94767764565434e-6,-3.5275392242507216e-5,-2.2706089249088957e-5,i_obs
24,c_obs,0.0011561437680353555,4.890612746463294e-4,3.554472068670066e-4,0.0019695542692140795,9.020012032263407e-4,0.0014013177653786988,i_obs
24,h_obs,-0.009368109587009468,0.003962811323573425,-0.01595908808375431,-0.0028801507895380688,-0.011354728326390477,-0.007308819502437823,i_obs
24,i_obs,-5.025303459388982e-4,2.1257575253895452e-4,-8.560879845726228e-4,-1.5449895832023356e-4,-6.09097865573191e-4,-3.920645418215616e-4,i_obs
24,reer_obs,-0.0012983450866764737,5.492139650588644e-4,-0.002211802008605018,-3.991658713802296e-4,-0.001573674560079669,-0.0010129439458686539,i_obs
24,smdi_obs,0,0,0,0,0,0,i_obs
24,wy_obs,0,0,0,0,0,0,i_obs
24,y_a_obs,0.009793854047928098,0.004142905819160501,0.0030110425381739483,0.016684367105083503,0.007640977168839578,0.011870756949379701,i_obs
24,y_obs,-6.115813908006826e-5,2.5870551985348737e-5,-1.0418624158397346e-4,-1.880258347985096e-5,-7.41274477792974e-5,-4.7714407638980145e-5,i_obs
25,c_obs,9.964248865234593e-4,4.2149846633743657e-4,3.063429069633724e-4,0.0016974644014544557,7.773915938639089e-4,0.001207728600849992,i_obs
25,h_obs,-0.00923630441007899,0.00390705631315276,-0.015734550741509166,-0.002839628336115029,-0.01119497229854333,-0.007205987630252256,i_obs
25,i_obs,-6.96351656509145e-4,2.945642558910814e-4,-0.0011862732091550239,-2.1408777882701862e-4,-8.440212836811395e-4,-5.432802125528529e-4,i_obs
25,reer_obs,-0.001162670804146706,4.918222812689782e-4,-0.0019806734329321615,-3.574538922110297e-4,-0.001409228936905097,-9.070934716696886e-4,i_obs
25,smdi_obs,0,0,0,0,0,0,i_obs
25,wy_obs,0,0,0,0,0,0,i_obs
25,y_a_obs,0.007974964093272346,0.0033734957645814296,0.0024518392869386117,0.013585788386356813,0.006221914096412394,0.00966614980864388,i_obs
25,y_obs,-8.665065036967034e-5,3.665415901582617e-5,-1.4761413163673413e-4,-2.6640053338216882e-5,-1.0502594841727687e-4,-6.760317622660702e-5,i_obs
26,c_obs,8.610492139458116e-4,3.642330977756759e-4,2.647227330491574e-4,0.0014668445241998132,6.717740894248941e-4,0.001043644911409263,i_obs
26,h_obs,-0.00907841761515639,0.0038402684972171234,-0.0154655819336586,-0.0027910872966629995,-0.011003603736292882,-0.007082807379723603,i_obs
26,i_obs,-8.486742237042857e-4,3.5899834352747195e-4,-0.0014457630501344405,-2.609181407156008e-4,-0.001028645657725349,-6.621193592811345e-4,i_obs
26,reer_obs,-0.00104576086280416,4.4236811604091755e-4,-0.0017815109408174804,-3.215108605102154e-4,-0.0012675268560029217,-8.158825767311687e-4,i_obs
26,smdi_obs,0,0,0,0,0,0,i_obs
26,wy_obs,0,0,0,0,0,0,i_obs
26,y_a_obs,0.006452682428227115,0.002729554213313219,0.0019838258954685667,0.010992498144061908,0.005034259125220087,0.0078210502629679,i_obs
26,y_obs,-1.0674660657201054e-4,4.515496508102202e-5,-1.8184869434991388e-4,-3.2818395252892234e-5,-1.2938349046108814e-4,-8.328165599326903e-5,i_obs
27,c_obs,7.462306942531093e-4,3.156636264465692e-4,2.2942269230186564e-4,0.0012712448834822177,5.821948815626435e-4,9.044777629210765e-4,i_obs
27,h_obs,-0.008900172623950405,0.0037648689448356288,-0.015161931822745198,-0.002736287291668928,-0.010787559780798345,-0.006943744054744499,i_obs
27,i_obs,-9.669040238228067e-4,4.0901082324303685e-4,-0.0016471739940064655,-2.9726695250047543e-4,-0.0011719474891098603,-7.543599827334719e-4,i_obs
27,reer_obs,-9.448279038418216e-4,3.996723865575252e-4,-0.0016095661137770737,-2.9047982497996266e-4,-0.001145189866074314,-7.371366171487095e-4,i_obs
27,smdi_obs,0,0,0,0,0,0,i_obs
27,wy_obs,0,0,0,0,0,0,i_obs
27,y_a_obs,0.005179873170051962,0.00219114217893226,0.001592510811478952,0.008824197818753736,0.004041237743197202,0.006278326706666397,i_obs
27,y_obs,-1.223963299921415e-4,5.1774966758423914e-5,-2.0850885585086307e-4,-3.762977825881319e-5,-1.483519233309542e-4,-9.549127018260564e-5,i_obs
28,c_obs,6.487697713951063e-4,2.744366056564647e-4,1.994591066593761e-4,0.0011052148602241985,5.061577379858942e-4,7.86349095529474e-4,i_obs
28,h_obs,-0.00870634338808022,0.0036828770889962056,-0.014831733096980021,-0.0026766960345917063,-0.010552626756736615,-0.006792522200846132,i_obs
